#tax_id,GeneID,Symbol
9606,4157,MC1R
9606,4158,MC2R
9606,4159,MC3R
9606,4160,MC4R
9606,4163,MCC
9606,56922,MCCC1
9606,64087,MCCC2
9606,84693,MCEE
9606,4168,MCF2
9606,90411,MCFD2
9606,2847,MCHR1
9606,345643,MCIDAS
9606,4170,MCL1
9606,4171,MCM2
9606,8888,MCM3AP
9606,4173,MCM4
9606,4175,MCM6
9606,84515,MCM8
9606,254394,MCM9
9606,57192,MCOLN1
9606,79648,MCPH1
9606,29969,MDFIC
9606,266727,MDGA1
9606,4191,MDH2
9606,4193,MDM2
9606,4194,MDM4
9606,23195,MDN1
9606,4200,ME2
9606,2122,MECOM
9606,4204,MECP2
9606,51102,MECR
9606,5469,MED1
9606,9968,MED12
9606,116931,MED12L
9606,9969,MED13
9606,23389,MED13L
9606,9282,MED14
9606,9440,MED17
9606,9477,MED20
9606,9439,MED23
9606,81857,MED25
9606,4205,MEF2A
9606,4208,MEF2C
9606,4210,MEFV
9606,55384,MEG3
9606,79104,MEG8
9606,84466,MEGF10
9606,1954,MEGF8
9606,4211,MEIS1
9606,4212,MEIS2
9606,56917,MEIS3
9606,4221,MEN1
9606,4222,MEOX1
9606,4223,MEOX2
9606,56955,MEPE
9606,10461,MERTK
9606,145873,MESP2
9606,4232,MEST
9606,317751,MESTIT1
9606,4233,MET
9606,4234,METTL1
9606,124512,METTL23
9606,84190,METTL25
9606,155368,METTL27
9606,51320,MEX3C
9606,4237,MFAP2
9606,4239,MFAP4
9606,8076,MFAP5
9606,56947,MFF
9606,9258,MFHAS1
9606,9927,MFN2
9606,83552,MFRP
9606,84879,MFSD2A
9606,256471,MFSD8
9606,8972,MGAM
9606,4245,MGAT1
9606,4247,MGAT2
9606,4249,MGAT5
9606,92667,MGME1
9606,4255,MGMT
9606,4256,MGP
9606,4253,MIA2
9606,440823,MIAT
9606,57534,MIB1
9606,142678,MIB2
9606,100507436,MICA
9606,64780,MICAL1
9606,9645,MICAL2
9606,4277,MICB
9606,10367,MICU1
9606,4281,MID1
9606,11043,MID2
9606,57708,MIER1
9606,4282,MIF
9606,60672,MIIP
9606,50488,MINK1
9606,9562,MINPP1
9606,4284,MIP
9606,4285,MIPEP
9606,145282,MIPOL1
9606,406952,MIR17
9606,407975,MIR17HG
9606,406958,MIR182
9606,406959,MIR183
9606,406960,MIR184
9606,406953,MIR18A
9606,406979,MIR19A
9606,406980,MIR19B1
9606,406982,MIR20A
9606,100422910,MIR2861
9606,407048,MIR92A1
9606,407053,MIR96
9606,4286,MITF
9606,4288,MKI67
9606,8195,MKKS
9606,8569,MKNK1
9606,2872,MKNK2
9606,7681,MKRN3
9606,54903,MKS1
9606,283078,MKX
9606,23209,MLC1
9606,4291,MLF1
9606,4292,MLH1
9606,27030,MLH3
9606,8028,MLLT10
9606,2862,MLNR
9606,79083,MLPH
9606,6945,MLX
9606,22877,MLXIP
9606,51085,MLXIPL
9606,23417,MLYCD
9606,166785,MMAA
9606,326625,MMAB
9606,25974,MMACHC
9606,27249,MMADHC
9606,4311,MME
9606,4312,MMP1
9606,4320,MMP11
9606,4321,MMP12
9606,4322,MMP13
9606,4323,MMP14
9606,4327,MMP19
9606,4313,MMP2
9606,9313,MMP20
9606,118856,MMP21
9606,4314,MMP3
9606,4317,MMP8
9606,4318,MMP9
9606,22915,MMRN1
9606,79812,MMRN2
9606,4594,MMUT
9606,4330,MN1
9606,3110,MNX1
9606,148932,MOB3C
9606,55034,MOCOS
9606,4337,MOCS1
9606,4338,MOCS2
9606,4340,MOG
9606,7841,MOGS
9606,22880,MORC2
9606,79710,MORC4
9606,158747,MOSPD2
9606,51660,MPC1
9606,9526,MPDU1
9606,8777,MPDZ
9606,4351,MPI
9606,80739,MPIG6B
9606,4352,MPL
9606,136647,MPLKIP
9606,4353,MPO
9606,4354,MPP1
9606,58538,MPP4
9606,4358,MPV17
9606,4359,MPZ
9606,3140,MR1
9606,56246,MRAP
9606,112609,MRAP2
9606,4360,MRC1
9606,9902,MRC2
9606,4361,MRE11
9606,84245,MRI1
9606,339766,MROH2A
9606,140699,MROH8
9606,10573,MRPL28
9606,11222,MRPL3
9606,84545,MRPL43
9606,65080,MRPL44
9606,26589,MRPL46
9606,6183,MRPS12
9606,51021,MRPS16
9606,51116,MRPS2
9606,56945,MRPS22
9606,92399,MRRF
9606,931,MS4A1
9606,2206,MS4A2
9606,64231,MS4A6A
9606,4436,MSH2
9606,4437,MSH3
9606,4438,MSH4
9606,4439,MSH5
9606,2956,MSH6
9606,10943,MSL3
9606,4477,MSMB
9606,6307,MSMO1
9606,4478,MSN
9606,4481,MSR1
9606,253827,MSRB3
9606,4485,MST1
9606,4486,MST1R
9606,2660,MSTN
9606,4487,MSX1
9606,4488,MSX2
9606,4499,MT1M
9606,9112,MTA1
9606,4507,MTAP
9606,27085,MTBP
9606,4515,MTCP1
9606,123263,MTFMT
9606,9650,MTFR1
9606,4522,MTHFD1
9606,25902,MTHFD1L
9606,10797,MTHFD2
9606,4524,MTHFR
9606,10588,MTHFS
9606,4528,MTIF2
9606,4534,MTM1
9606,8776,MTMR1
9606,64419,MTMR14
9606,8898,MTMR2
9606,55613,MTMR8
9606,4544,MTNR1B
9606,25821,MTO1
9606,2475,MTOR
9606,55149,MTPAP
9606,4548,MTR
9606,4552,MTRR
9606,92154,MTSS1L
9606,4547,MTTP
9606,57509,MTUS1
9606,4582,MUC1
9606,10071,MUC12
9606,94025,MUC16
9606,140453,MUC17
9606,4583,MUC2
9606,200958,MUC20
9606,394263,MUC21
9606,4585,MUC4
9606,727897,MUC5B
9606,4588,MUC6
9606,4589,MUC7
9606,80198,MUS81
9606,4593,MUSK
9606,4595,MUTYH
9606,89853,MVB12B
9606,4597,MVD
9606,4598,MVK
9606,4599,MX1
9606,4601,MXI1
9606,25878,MXRA5
9606,4602,MYB
9606,10514,MYBBP1A
9606,4604,MYBPC1
9606,4606,MYBPC2
9606,4607,MYBPC3
9606,343263,MYBPHL
9606,4609,MYC
9606,23077,MYCBP2
9606,4613,MYCN
9606,4615,MYD88
9606,4618,MYF6
9606,4628,MYH10
9606,4629,MYH11
9606,79784,MYH14
9606,4620,MYH2
9606,4621,MYH3
9606,4622,MYH4
9606,4624,MYH6
9606,4625,MYH7
9606,57644,MYH7B
9606,4626,MYH8
9606,4627,MYH9
9606,4633,MYL2
9606,4634,MYL3
9606,4635,MYL4
9606,4637,MYL6
9606,4638,MYLK
9606,85366,MYLK2
9606,340156,MYLK4
9606,29895,MYLPF
9606,51168,MYO15A
9606,23026,MYO16
9606,399687,MYO18A
9606,84700,MYO18B
9606,4640,MYO1A
9606,4641,MYO1C
9606,4643,MYO1E
9606,4542,MYO1F
9606,53904,MYO3A
9606,140469,MYO3B
9606,4644,MYO5A
9606,4645,MYO5B
9606,4646,MYO6
9606,4647,MYO7A
9606,4648,MYO7B
9606,4650,MYO9B
9606,4653,MYOC
9606,93649,MYOCD
9606,8736,MYOM1
9606,9499,MYOT
9606,58529,MYOZ1
9606,51778,MYOZ2
9606,91977,MYOZ3
9606,84665,MYPN
9606,745,MYRF
9606,23040,MYT1L
9606,8260,NAA10
9606,80155,NAA15
9606,80018,NAA25
9606,79903,NAA60
9606,4666,NACA
9606,133686,NADK2
9606,4668,NAGA
9606,4669,NAGLU
9606,51172,NAGPA
9606,162417,NAGS
9606,4671,NAIP
9606,259232,NALCN
9606,340719,NANOS1
9606,54187,NANS
9606,4674,NAP1L2
9606,4675,NAP1L3
9606,266812,NAP1L5
9606,645996,NAP1L6
9606,63908,NAPB
9606,79731,NARS2
9606,4678,NASP
9606,9,NAT1
9606,55226,NAT10
9606,10,NAT2
9606,339983,NAT8L
9606,89796,NAV1
9606,89797,NAV2
9606,128240,NAXE
9606,51594,NBAS
9606,26960,NBEA
9606,23218,NBEAL2
9606,4683,NBN
9606,100288142,NBPF20
9606,4684,NCAM1
9606,54892,NCAPG2
9606,29781,NCAPH2
9606,653361,NCF1
9606,4688,NCF2
9606,4689,NCF4
9606,8648,NCOA1
9606,8202,NCOA3
9606,8031,NCOA4
9606,9611,NCOR1
9606,9612,NCOR2
9606,259197,NCR3
9606,23385,NCSTN
9606,54820,NDE1
9606,81565,NDEL1
9606,4692,NDN
9606,4693,NDP
9606,10397,NDRG1
9606,65009,NDRG4
9606,3340,NDST1
9606,8509,NDST2
9606,4694,NDUFA1
9606,4705,NDUFA10
9606,126328,NDUFA11
9606,55967,NDUFA12
9606,51079,NDUFA13
9606,4695,NDUFA2
9606,4697,NDUFA4
9606,4700,NDUFA6
9606,4701,NDUFA7
9606,4702,NDUFA8
9606,4704,NDUFA9
9606,51103,NDUFAF1
9606,91942,NDUFAF2
9606,25915,NDUFAF3
9606,29078,NDUFAF4
9606,79133,NDUFAF5
9606,137682,NDUFAF6
9606,55471,NDUFAF7
9606,54539,NDUFB11
9606,4709,NDUFB3
9606,4712,NDUFB6
9606,4715,NDUFB9
9606,4719,NDUFS1
9606,4720,NDUFS2
9606,4722,NDUFS3
9606,4724,NDUFS4
9606,4725,NDUFS5
9606,4726,NDUFS6
9606,374291,NDUFS7
9606,4728,NDUFS8
9606,4723,NDUFV1
9606,4729,NDUFV2
9606,4731,NDUFV3
9606,4703,NEB
9606,10529,NEBL
9606,25977,NECAP1
9606,55707,NECAP2
9606,5818,NECTIN1
9606,5819,NECTIN2
9606,25945,NECTIN3
9606,81607,NECTIN4
9606,4734,NEDD4
9606,23327,NEDD4L
9606,100528064,NEDD8-MDP1
9606,4744,NEFH
9606,4747,NEFL
9606,4741,NEFM
9606,252969,NEIL2
9606,4750,NEK1
9606,79858,NEK11
9606,4751,NEK2
9606,6787,NEK4
9606,284086,NEK8
9606,91754,NEK9
9606,7469,NELFA
9606,4745,NELL1
9606,9147,NEMF
9606,4756,NEO1
9606,10763,NES
9606,10276,NET1
9606,81831,NETO2
9606,4758,NEU1
9606,140825,NEURL2
9606,4760,NEUROD1
9606,50674,NEUROG3
9606,340533,NEXMIF
9606,91624,NEXN
9606,4763,NF1
9606,4771,NF2
9606,23114,NFASC
9606,10725,NFAT5
9606,4772,NFATC1
9606,4775,NFATC3
9606,4774,NFIA
9606,4782,NFIC
9606,4784,NFIX
9606,4790,NFKB1
9606,4791,NFKB2
9606,4792,NFKBIA
9606,4793,NFKBIB
9606,4795,NFKBIL1
9606,9054,NFS1
9606,27247,NFU1
9606,4799,NFX1
9606,4803,NGF
9606,55768,NGLY1
9606,79840,NHEJ1
9606,378884,NHLRC1
9606,55651,NHP2
9606,4810,NHS
9606,340527,NHSL2
9606,84276,NICN1
9606,4811,NID1
9606,51199,NIN
9606,123606,NIPA1
9606,81614,NIPA2
9606,348938,NIPAL4
9606,25836,NIPBL
9606,11188,NISCH
9606,154215,NKAIN2
9606,79576,NKAP
9606,55922,NKRF
9606,7080,NKX2-1
9606,4821,NKX2-2
9606,159296,NKX2-3
9606,1482,NKX2-5
9606,137814,NKX2-6
9606,579,NKX3-2
9606,22871,NLGN1
9606,54413,NLGN3
9606,57502,NLGN4X
9606,22829,NLGN4Y
9606,197358,NLRC3
9606,58484,NLRC4
9606,84166,NLRC5
9606,22861,NLRP1
9606,338322,NLRP10
9606,204801,NLRP11
9606,91662,NLRP12
9606,126204,NLRP13
9606,338323,NLRP14
9606,55655,NLRP2
9606,114548,NLRP3
9606,147945,NLRP4
9606,126206,NLRP5
9606,171389,NLRP6
9606,199713,NLRP7
9606,126205,NLRP8
9606,338321,NLRP9
9606,79671,NLRX1
9606,51068,NMD3
9606,4830,NME1
9606,29922,NME7
9606,51314,NME8
9606,64802,NMNAT1
9606,4826,NNAT
9606,23530,NNT
9606,135935,NOBOX
9606,10392,NOD1
9606,64127,NOD2
9606,4838,NODAL
9606,9241,NOG
9606,8996,NOL3
9606,4841,NONO
9606,55505,NOP10
9606,10528,NOP56
9606,4842,NOS1
9606,9722,NOS1AP
9606,4843,NOS2
9606,4846,NOS3
9606,4851,NOTCH1
9606,4853,NOTCH2
9606,4854,NOTCH3
9606,4855,NOTCH4
9606,27035,NOX1
9606,50508,NOX3
9606,79400,NOX5
9606,23742,NPAP1
9606,4862,NPAS2
9606,64067,NPAS3
9606,4864,NPC1
9606,29881,NPC1L1
9606,10577,NPC2
9606,4867,NPHP1
9606,27031,NPHP3
9606,261734,NPHP4
9606,4868,NPHS1
9606,7827,NPHS2
9606,100288332,NPIPA5
9606,80896,NPL
9606,4869,NPM1
9606,4878,NPPA
9606,4882,NPR2
9606,4883,NPR3
9606,8131,NPRL3
9606,387129,NPSR1
9606,404744,NPSR1-AS1
9606,4885,NPTX2
9606,4852,NPY
9606,1728,NQO1
9606,4835,NQO2
9606,190,NR0B1
9606,8431,NR0B2
9606,9572,NR1D1
9606,10062,NR1H3
9606,9971,NR1H4
9606,8856,NR1I2
9606,9970,NR1I3
9606,7101,NR2E1
9606,10002,NR2E3
9606,7025,NR2F1
9606,7026,NR2F2
9606,2908,NR3C1
9606,4306,NR3C2
9606,4929,NR4A2
9606,8013,NR4A3
9606,2516,NR5A1
9606,2494,NR5A2
9606,4893,NRAS
9606,4897,NRCAM
9606,4898,NRDC
9606,3084,NRG1
9606,10718,NRG3
9606,8204,NRIP1
9606,203447,NRK
9606,4901,NRL
9606,8829,NRP1
9606,8828,NRP2
9606,4902,NRTN
9606,9378,NRXN1
9606,9379,NRXN2
9606,9369,NRXN3
9606,64324,NSD1
9606,7468,NSD2
9606,54904,NSD3
9606,50814,NSDHL
9606,286053,NSMCE2
9606,56160,NSMCE3
9606,26012,NSMF
9606,54888,NSUN2
9606,22978,NT5C2
9606,51251,NT5C3A
9606,221294,NT5DC1
9606,4907,NT5E
9606,4908,NTF3
9606,4909,NTF4
9606,4913,NTHL1
9606,59277,NTN4
9606,22854,NTNG1
9606,4914,NTRK1
9606,4915,NTRK2
9606,4916,NTRK3
9606,4922,NTS
9606,51667,NUB1
9606,80224,NUBPL
9606,64710,NUCKS1
9606,55270,NUDT15
9606,79873,NUDT18
9606,11163,NUDT4
9606,11162,NUDT6
9606,283927,NUDT7
9606,53343,NUDT9
9606,26747,NUFIP1
9606,8650,NUMB
9606,57122,NUP107
9606,55746,NUP133
9606,9631,NUP155
9606,23511,NUP188
9606,23165,NUP205
9606,8021,NUP214
9606,9818,NUP58
9606,23636,NUP62
9606,54830,NUP62CL
9606,9688,NUP93
9606,116150,NUS1
9606,4931,NVL
9606,284434,NWD1
9606,56000,NXF3
9606,55998,NXF5
9606,91775,NXPE3
9606,55916,NXT2
9606,60506,NYX
9606,4938,OAS1
9606,4939,OAS2
9606,4942,OAT
9606,29991,OBP2A
9606,84033,OBSCN
9606,23363,OBSL1
9606,4948,OCA2
9606,100506658,OCLN
9606,4952,OCRL
9606,152816,ODAPH
9606,4953,ODC1
9606,4956,ODF1
9606,4957,ODF2
9606,8481,OFD1
9606,4967,OGDH
9606,55753,OGDHL
9606,11054,OGFR
9606,4968,OGG1
9606,8473,OGT
9606,170392,OIT3
9606,29789,OLA1
9606,25903,OLFML2B
9606,56944,OLFML3
9606,10215,OLIG2
9606,4973,OLR1
9606,4976,OPA1
9606,80207,OPA3
9606,4978,OPCML
9606,4983,OPHN1
9606,26873,OPLAH
9606,5956,OPN1LW
9606,2652,OPN1MW
9606,611,OPN1SW
9606,4988,OPRM1
9606,26254,OPTC
9606,10133,OPTN
9606,391107,OR10K2
9606,26531,OR11A1
9606,26529,OR12D2
9606,284532,OR14A16
9606,26737,OR1L1
9606,392390,OR1L6
9606,138883,OR1N1
9606,219958,OR1S2
9606,442186,OR2J3
9606,26696,OR2T1
9606,343171,OR2W3
9606,284383,OR2Z1
9606,283093,OR4C12
9606,219986,OR4D11
9606,390429,OR4N2
9606,23538,OR52A1
9606,81050,OR5AC2
9606,26339,OR5K1
9606,219437,OR5L1
9606,403284,OR6C68
9606,81448,OR6K2
9606,391114,OR6K3
9606,125958,OR7D4
9606,125962,OR7G1
9606,219473,OR8K3
9606,219954,OR9I1
9606,84876,ORAI1
9606,4998,ORC1
9606,5000,ORC4
9606,5001,ORC5
9606,23594,ORC6
9606,5004,ORM1
9606,10956,OS9
9606,114876,OSBPL1A
9606,9885,OSBPL2
9606,114879,OSBPL5
9606,29948,OSGIN1
9606,9180,OSMR
9606,28962,OSTM1
9606,5009,OTC
9606,146183,OTOA
9606,9381,OTOF
9606,340990,OTOG
9606,283310,OTOGL
9606,92736,OTOP2
9606,54726,OTUD4
9606,90268,OTULIN
9606,5015,OTX2
9606,5016,OVGP1
9606,58495,OVOL2
9606,5018,OXA1L
9606,5019,OXCT1
9606,5023,P2RX1
9606,22953,P2RX2
9606,5027,P2RX7
9606,5028,P2RY1
9606,27334,P2RY10
9606,5032,P2RY11
9606,64805,P2RY12
9606,5030,P2RY4
9606,286530,P2RY8
9606,64175,P3H1
9606,55214,P3H2
9606,10536,P3H3
9606,8974,P4HA2
9606,5034,P4HB
9606,26986,PABPC1
9606,140886,PABPC5
9606,8106,PABPN1
9606,135138,PACRG
9606,55690,PACS1
9606,11240,PADI2
9606,51702,PADI3
9606,23569,PADI4
9606,353238,PADI6
9606,5048,PAFAH1B1
9606,8712,PAGE1
9606,139793,PAGE3
9606,5053,PAH
9606,5058,PAK1
9606,5062,PAK2
9606,5063,PAK3
9606,10298,PAK4
9606,56924,PAK6
9606,79728,PALB2
9606,23022,PALLD
9606,445815,PALM2-AKAP2
9606,5066,PAM
9606,51025,PAM16
9606,53354,PANK1
9606,80025,PANK2
9606,24145,PANX1
9606,10914,PAPOLA
9606,60676,PAPPA2
9606,9060,PAPSS2
9606,152559,PAQR3
9606,56288,PARD3
9606,11315,PARK7
9606,55486,PARL
9606,5073,PARN
9606,54625,PARP14
9606,10038,PARP2
9606,25973,PARS2
9606,29780,PARVB
9606,139135,PASD1
9606,23178,PASK
9606,5075,PAX1
9606,5076,PAX2
9606,5077,PAX3
9606,5078,PAX4
9606,5079,PAX5
9606,5080,PAX6
9606,5081,PAX7
9606,7849,PAX8
9606,5083,PAX9
9606,22976,PAXIP1
9606,59351,PBOV1
9606,55193,PBRM1
9606,5087,PBX1
9606,5091,PC
9606,388939,PCARE
9606,5092,PCBD1
9606,5093,PCBP1
9606,57060,PCBP4
9606,5095,PCCA
9606,5096,PCCB
9606,27328,PCDH11X
9606,83259,PCDH11Y
9606,65217,PCDH15
9606,57526,PCDH19
9606,5101,PCDH9
9606,56139,PCDHA10
9606,56146,PCDHA2
9606,56145,PCDHA3
9606,56135,PCDHAC1
9606,29930,PCDHB1
9606,56131,PCDHB4
9606,56098,PCDHGC4
9606,51585,PCF11
9606,5105,PCK1
9606,5106,PCK2
9606,27445,PCLO
9606,5108,PCM1
9606,5110,PCMT1
9606,5111,PCNA
9606,5116,PCNT
9606,22990,PCNX1
9606,80003,PCNX2
9606,5122,PCSK1
9606,5125,PCSK5
9606,5046,PCSK6
9606,255738,PCSK9
9606,5130,PCYT1A
9606,9468,PCYT1B
9606,11333,PDAP1
9606,5132,PDC
9606,5133,PDCD1
9606,11235,PDCD10
9606,10015,PDCD6IP
9606,10846,PDE10A
9606,50940,PDE11A
9606,5153,PDE1B
9606,5137,PDE1C
9606,5139,PDE3A
9606,5141,PDE4A
9606,5142,PDE4B
9606,5143,PDE4C
9606,5144,PDE4D
9606,9659,PDE4DIP
9606,5145,PDE6A
9606,5158,PDE6B
9606,5146,PDE6C
9606,5147,PDE6D
9606,5148,PDE6G
9606,5149,PDE6H
9606,5150,PDE7A
9606,27115,PDE7B
9606,5151,PDE8A
9606,8622,PDE8B
9606,5152,PDE9A
9606,64146,PDF
9606,5154,PDGFA
9606,5155,PDGFB
9606,5156,PDGFRA
9606,5159,PDGFRB
9606,5157,PDGFRL
9606,5160,PDHA1
9606,5162,PDHB
9606,8050,PDHX
9606,5165,PDK3
9606,5166,PDK4
9606,64236,PDLIM2
9606,27295,PDLIM3
9606,8572,PDLIM4
9606,54704,PDP1
9606,57546,PDP2
9606,55066,PDPR
9606,23244,PDS5A
9606,23047,PDS5B
9606,23590,PDSS1
9606,57107,PDSS2
9606,3651,PDX1
9606,5173,PDYN
9606,23037,PDZD2
9606,79955,PDZD7
9606,5174,PDZK1
9606,23024,PDZRN3
9606,79834,PEAK1
9606,5175,PECAM1
9606,23089,PEG10
9606,5178,PEG3
9606,246330,PELI3
9606,5184,PEPD
9606,8864,PER2
9606,8863,PER3
9606,100131801,PET100
9606,5189,PEX1
9606,5192,PEX10
9606,8799,PEX11B
9606,5193,PEX12
9606,5194,PEX13
9606,5195,PEX14
9606,9409,PEX16
9606,5824,PEX19
9606,5828,PEX2
9606,55670,PEX26
9606,8504,PEX3
9606,5830,PEX5
9606,5190,PEX6
9606,5191,PEX7
9606,5196,PF4
9606,5204,PFDN5
9606,5207,PFKFB1
9606,5211,PFKL
9606,5213,PFKM
9606,5214,PFKP
9606,5216,PFN1
9606,5217,PFN2
9606,5224,PGAM2
9606,441531,PGAM4
9606,80055,PGAP1
9606,27315,PGAP2
9606,93210,PGAP3
9606,267004,PGBD3
9606,5228,PGF
9606,5230,PGK1
9606,5236,PGM1
9606,5238,PGM3
9606,54858,PGPEP1
9606,5241,PGR
9606,10857,PGRMC1
9606,116154,PHACTR3
9606,5245,PHB
9606,1911,PHC1
9606,144717,PHETA1
9606,5251,PHEX
9606,5253,PHF2
9606,23349,PHF24
9606,23469,PHF3
9606,84295,PHF6
9606,23133,PHF8
9606,26227,PHGDH
9606,55023,PHIP
9606,5255,PHKA1
9606,5256,PHKA2
9606,5257,PHKB
9606,5261,PHKG2
9606,7262,PHLDA2
9606,23239,PHLPP1
9606,401,PHOX2A
9606,8929,PHOX2B
9606,5264,PHYH
9606,85007,PHYKPL
9606,55300,PI4K2B
9606,5297,PI4KA
9606,196500,PIANP
9606,9063,PIAS2
9606,10464,PIBF1
9606,8301,PICALM
9606,9780,PIEZO1
9606,63895,PIEZO2
9606,5277,PIGA
9606,5279,PIGC
9606,54872,PIGG
9606,5283,PIGH
9606,9487,PIGL
9606,93183,PIGM
9606,23556,PIGN
9606,84720,PIGO
9606,9091,PIGQ
9606,5284,PIGR
9606,51604,PIGT
9606,128869,PIGU
9606,55650,PIGV
9606,284098,PIGW
9606,84992,PIGY
9606,139212,PIH1D3
9606,5288,PIK3C2G
9606,5290,PIK3CA
9606,5293,PIK3CD
9606,5294,PIK3CG
9606,5295,PIK3R1
9606,5296,PIK3R2
9606,8503,PIK3R3
9606,23533,PIK3R5
9606,146850,PIK3R6
9606,200576,PIKFYVE
9606,29992,PILRA
9606,5292,PIM1
9606,11040,PIM2
9606,5300,PIN1
9606,5303,PIN4
9606,65018,PINK1
9606,23396,PIP5K1C
9606,8544,PIR
9606,23761,PISD
9606,5306,PITPNA
9606,83394,PITPNM3
9606,10531,PITRM1
9606,5307,PITX1
9606,5308,PITX2
9606,5309,PITX3
9606,64219,PJA1
9606,494513,PJVK
9606,5310,PKD1
9606,168507,PKD1L1
9606,114780,PKD1L2
9606,342372,PKD1L3
9606,5311,PKD2
9606,9033,PKD2L1
9606,5314,PKHD1
9606,5313,PKLR
9606,5315,PKM
9606,5317,PKP1
9606,5318,PKP2
9606,51365,PLA1A
9606,5320,PLA2G2A
9606,5321,PLA2G4A
9606,8605,PLA2G4C
9606,123745,PLA2G4E
9606,5322,PLA2G5
9606,8398,PLA2G6
9606,7941,PLA2G7
9606,5324,PLAG1
9606,5325,PLAGL1
9606,5327,PLAT
9606,5328,PLAU
9606,5329,PLAUR
9606,151056,PLB1
9606,23236,PLCB1
9606,5330,PLCB2
9606,5332,PLCB4
9606,5333,PLCD1
9606,51196,PLCE1
9606,5336,PLCG2
9606,55344,PLCXD1
9606,89869,PLCZ1
9606,5337,PLD1
9606,5338,PLD2
9606,23646,PLD3
9606,5339,PLEC
9606,59338,PLEKHA1
9606,57664,PLEKHA4
9606,57480,PLEKHG1
9606,64857,PLEKHG2
9606,25894,PLEKHG4
9606,153478,PLEKHG4B
9606,57449,PLEKHG5
9606,9842,PLEKHM1
9606,23207,PLEKHM2
9606,5340,PLG
9606,5346,PLIN1
9606,10226,PLIN3
9606,10733,PLK4
9606,5350,PLN
9606,5351,PLOD1
9606,5352,PLOD2
9606,8985,PLOD3
9606,5354,PLP1
9606,5355,PLP2
9606,11212,PLPBP
9606,5358,PLS3
9606,5360,PLTP
9606,55558,PLXNA3
9606,5365,PLXNB3
9606,10154,PLXNC1
9606,6490,PMEL
9606,56937,PMEPA1
9606,5371,PML
9606,5373,PMM2
9606,5375,PMP2
9606,5376,PMP22
9606,23203,PMPCA
9606,5378,PMS1
9606,5395,PMS2
9606,10654,PMVK
9606,25953,PNKD
9606,11284,PNKP
9606,5406,PNLIP
9606,29944,PNMA3
9606,114824,PNMA5
9606,84968,PNMA6A
9606,5409,PNMT
9606,4860,PNP
9606,285848,PNPLA1
9606,57104,PNPLA2
9606,80339,PNPLA3
9606,8228,PNPLA4
9606,10908,PNPLA6
9606,50640,PNPLA8
9606,55163,PNPO
9606,87178,PNPT1
9606,25886,POC1A
9606,282809,POC1B
9606,100528030,POC1B-GALNT4
9606,127435,PODN
9606,5420,PODXL
9606,79983,POF1B
9606,23509,POFUT1
9606,56983,POGLUT1
9606,23126,POGZ
9606,5422,POLA1
9606,5424,POLD1
9606,5426,POLE
9606,5427,POLE2
9606,5428,POLG
9606,11232,POLG2
9606,5429,POLH
9606,51426,POLK
9606,27343,POLL
9606,353497,POLN
9606,25885,POLR1A
9606,9533,POLR1C
9606,51082,POLR1D
9606,5430,POLR2A
9606,5440,POLR2K
9606,81488,POLR2M
9606,11128,POLR3A
9606,55703,POLR3B
9606,5442,POLRMT
9606,5443,POMC
9606,55624,POMGNT1
9606,84892,POMGNT2
9606,84197,POMK
9606,51371,POMP
9606,10585,POMT1
9606,29954,POMT2
9606,5444,PON1
9606,5445,PON2
9606,5446,PON3
9606,10940,POP1
9606,5447,POR
9606,64840,PORCN
9606,25913,POT1
9606,5449,POU1F1
9606,5452,POU2F2
9606,25833,POU2F3
9606,5456,POU3F4
9606,5459,POU4F3
9606,11281,POU6F2
9606,27068,PPA2
9606,56342,PPAN
9606,5465,PPARA
9606,5467,PPARD
9606,5468,PPARG
9606,10891,PPARGC1A
9606,133522,PPARGC1B
9606,5475,PPEF1
9606,5478,PPIA
9606,5479,PPIB
9606,10450,PPIE
9606,9677,PPIP5K1
9606,23262,PPIP5K2
9606,5494,PPM1A
9606,5495,PPM1B
9606,8493,PPM1D
9606,152926,PPM1K
9606,5498,PPOX
9606,5500,PPP1CB
9606,5501,PPP1CC
9606,23368,PPP1R13B
9606,84919,PPP1R15B
9606,10842,PPP1R17
9606,84152,PPP1R1B
9606,5506,PPP1R3A
9606,79660,PPP1R3B
9606,5507,PPP1R3C
9606,89801,PPP1R3F
9606,55607,PPP1R9A
9606,84687,PPP1R9B
9606,5515,PPP2CA
9606,5518,PPP2R1A
9606,5519,PPP2R1B
9606,5521,PPP2R2B
9606,5522,PPP2R2C
9606,5523,PPP2R3A
9606,28227,PPP2R3B
9606,5526,PPP2R5B
9606,5527,PPP2R5C
9606,5528,PPP2R5D
9606,5536,PPP5C
9606,9701,PPP6R2
9606,23082,PPRC1
9606,5538,PPT1
9606,9374,PPT2
9606,10084,PQBP1
9606,65121,PRAMEF1
9606,5544,PRB3
9606,9055,PRC1
9606,5546,PRCC
9606,768206,PRCD
9606,639,PRDM1
9606,59335,PRDM12
9606,63976,PRDM16
9606,11107,PRDM5
9606,93166,PRDM6
9606,56978,PRDM8
9606,7001,PRDX2
9606,10549,PRDX4
9606,5550,PREP
9606,9581,PREPL
9606,80243,PREX2
9606,5551,PRF1
9606,10216,PRG4
9606,144165,PRICKLE1
9606,166336,PRICKLE2
9606,4007,PRICKLE3
9606,5558,PRIM2
9606,145270,PRIMA1
